T,O,H,L,C,V
2020-05-22 06:00:00+00:00,107.472,107.479,107.372,107.384,2063.0
2020-05-22 07:00:00+00:00,107.384,107.464,107.323,107.45,3046.0
2020-05-22 08:00:00+00:00,107.452,107.54,107.432,107.538,2684.0
2020-05-22 09:00:00+00:00,107.537,107.538,107.427,107.483,2278.0
2020-05-22 10:00:00+00:00,107.484,107.52,107.453,107.463,2282.0
2020-05-22 11:00:00+00:00,107.46,107.518,107.423,107.504,2287.0
2020-05-22 12:00:00+00:00,107.506,107.591,107.5,107.582,2728.0
2020-05-22 13:00:00+00:00,107.583,107.651,107.539,107.627,3500.0
2020-05-22 14:00:00+00:00,107.626,107.628,107.463,107.469,3873.0
2020-05-22 15:00:00+00:00,107.468,107.529,107.465,107.513,2268.0
2020-05-22 16:00:00+00:00,107.512,107.567,107.502,107.567,1614.0
2020-05-22 17:00:00+00:00,107.568,107.598,107.551,107.583,1594.0
2020-05-22 18:00:00+00:00,107.582,107.602,107.558,107.581,1053.0
2020-05-22 19:00:00+00:00,107.582,107.609,107.549,107.601,1024.0
2020-05-22 20:00:00+00:00,107.599,107.635,107.586,107.635,486.0
2020-05-24 21:00:00+00:00,107.609,107.637,107.567,107.593,76.0
2020-05-24 22:00:00+00:00,107.6,107.71,107.6,107.701,801.0
2020-05-24 23:00:00+00:00,107.698,107.784,107.673,107.75,1241.0
2020-05-25 00:00:00+00:00,107.748,107.782,107.648,107.674,2714.0
2020-05-25 01:00:00+00:00,107.672,107.684,107.628,107.644,2248.0
2020-05-25 02:00:00+00:00,107.646,107.702,107.64,107.698,1169.0
2020-05-25 03:00:00+00:00,107.698,107.739,107.682,107.725,1635.0
2020-05-25 04:00:00+00:00,107.726,107.732,107.66,107.668,1366.0
2020-05-25 05:00:00+00:00,107.667,107.72,107.653,107.712,1191.0
2020-05-25 06:00:00+00:00,107.71,107.728,107.676,107.7,1788.0
2020-05-25 07:00:00+00:00,107.698,107.755,107.67,107.752,2130.0
2020-05-25 08:00:00+00:00,107.75,107.754,107.714,107.736,1707.0
2020-05-25 09:00:00+00:00,107.737,107.75,107.71,107.72,1449.0
2020-05-25 10:00:00+00:00,107.718,107.724,107.678,107.697,965.0
2020-05-25 11:00:00+00:00,107.698,107.71,107.682,107.684,1132.0
2020-05-25 12:00:00+00:00,107.683,107.712,107.66,107.689,1585.0
2020-05-25 13:00:00+00:00,107.688,107.713,107.677,107.702,1402.0
2020-05-25 14:00:00+00:00,107.704,107.713,107.67,107.696,1462.0
2020-05-25 15:00:00+00:00,107.696,107.717,107.688,107.701,839.0
2020-05-25 16:00:00+00:00,107.7,107.712,107.69,107.698,498.0
2020-05-25 17:00:00+00:00,107.7,107.718,107.696,107.718,329.0
2020-05-25 18:00:00+00:00,107.719,107.724,107.711,107.721,127.0
2020-05-25 19:00:00+00:00,107.718,107.728,107.714,107.726,263.0
2020-05-25 20:00:00+00:00,107.724,107.746,107.71,107.716,253.0
2020-05-25 21:00:00+00:00,107.697,107.742,107.697,107.728,80.0
2020-05-25 22:00:00+00:00,107.731,107.752,107.716,107.74,289.0
2020-05-25 23:00:00+00:00,107.742,107.751,107.686,107.694,507.0
2020-05-26 00:00:00+00:00,107.692,107.774,107.684,107.75,2177.0
2020-05-26 01:00:00+00:00,107.752,107.924,107.743,107.879,3188.0
2020-05-26 02:00:00+00:00,107.88,107.881,107.82,107.856,1329.0
2020-05-26 03:00:00+00:00,107.854,107.87,107.815,107.822,1176.0
2020-05-26 04:00:00+00:00,107.824,107.854,107.786,107.832,1178.0
2020-05-26 05:00:00+00:00,107.833,107.868,107.817,107.846,1257.0
2020-05-26 06:00:00+00:00,107.844,107.899,107.818,107.872,2188.0
2020-05-26 07:00:00+00:00,107.874,107.886,107.807,107.818,2675.0
2020-05-26 08:00:00+00:00,107.819,107.842,107.727,107.738,3039.0
2020-05-26 09:00:00+00:00,107.739,107.784,107.658,107.673,3407.0
2020-05-26 10:00:00+00:00,107.674,107.692,107.643,107.648,2697.0
2020-05-26 11:00:00+00:00,107.646,107.651,107.462,107.471,3744.0
2020-05-26 12:00:00+00:00,107.47,107.49,107.402,107.448,3740.0
2020-05-26 13:00:00+00:00,107.45,107.66,107.445,107.623,4890.0
2020-05-26 14:00:00+00:00,107.62,107.648,107.557,107.582,4854.0
2020-05-26 15:00:00+00:00,107.581,107.692,107.56,107.634,3879.0
2020-05-26 16:00:00+00:00,107.634,107.664,107.541,107.564,2285.0
2020-05-26 17:00:00+00:00,107.563,107.614,107.538,107.596,1674.0
2020-05-26 18:00:00+00:00,107.598,107.624,107.527,107.531,1591.0
2020-05-26 19:00:00+00:00,107.53,107.554,107.472,107.474,2328.0
2020-05-26 20:00:00+00:00,107.472,107.564,107.456,107.562,766.0
2020-05-26 21:00:00+00:00,107.577,107.596,107.532,107.546,450.0
2020-05-26 22:00:00+00:00,107.542,107.549,107.487,107.508,462.0
2020-05-26 23:00:00+00:00,107.506,107.522,107.468,107.498,745.0
2020-05-27 00:00:00+00:00,107.496,107.544,107.365,107.535,3585.0
2020-05-27 01:00:00+00:00,107.534,107.618,107.479,107.501,3044.0
2020-05-27 02:00:00+00:00,107.5,107.541,107.439,107.506,1878.0
2020-05-27 03:00:00+00:00,107.508,107.532,107.463,107.524,1514.0
2020-05-27 04:00:00+00:00,107.526,107.568,107.462,107.469,1465.0
2020-05-27 05:00:00+00:00,107.471,107.543,107.462,107.524,1564.0
2020-05-27 06:00:00+00:00,107.523,107.577,107.51,107.55,2025.0
2020-05-27 07:00:00+00:00,107.55,107.565,107.476,107.526,3089.0
2020-05-27 08:00:00+00:00,107.526,107.604,107.496,107.603,3350.0
2020-05-27 09:00:00+00:00,107.604,107.733,107.603,107.661,6473.0
2020-05-27 10:00:00+00:00,107.662,107.732,107.647,107.718,4237.0
2020-05-27 11:00:00+00:00,107.719,107.831,107.712,107.812,4016.0
2020-05-27 12:00:00+00:00,107.814,107.912,107.808,107.89,5797.0
2020-05-27 13:00:00+00:00,107.891,107.947,107.721,107.767,6946.0
2020-05-27 14:00:00+00:00,107.768,107.846,107.686,107.838,7433.0
2020-05-27 15:00:00+00:00,107.836,107.871,107.766,107.798,6622.0
2020-05-27 16:00:00+00:00,107.798,107.8,107.702,107.742,2881.0
2020-05-27 17:00:00+00:00,107.743,107.743,107.65,107.678,2729.0
2020-05-27 18:00:00+00:00,107.676,107.74,107.655,107.704,2559.0
2020-05-27 19:00:00+00:00,107.702,107.764,107.69,107.763,2043.0
2020-05-27 20:00:00+00:00,107.762,107.808,107.714,107.722,1010.0
2020-05-27 21:00:00+00:00,107.724,107.732,107.706,107.72,84.0
2020-05-27 22:00:00+00:00,107.724,107.78,107.715,107.761,468.0
2020-05-27 23:00:00+00:00,107.76,107.823,107.74,107.81,681.0
2020-05-28 00:00:00+00:00,107.812,107.902,107.794,107.868,3398.0
2020-05-28 01:00:00+00:00,107.869,107.874,107.76,107.79,2576.0
2020-05-28 02:00:00+00:00,107.792,107.876,107.786,107.852,1830.0
2020-05-28 03:00:00+00:00,107.851,107.854,107.768,107.791,1862.0
2020-05-28 04:00:00+00:00,107.79,107.839,107.766,107.818,2131.0
2020-05-28 05:00:00+00:00,107.82,107.87,107.807,107.848,2200.0
2020-05-28 06:00:00+00:00,107.846,107.892,107.804,107.806,2765.0
2020-05-28 07:00:00+00:00,107.805,107.874,107.782,107.822,4179.0
2020-05-28 08:00:00+00:00,107.82,107.858,107.804,107.822,3412.0
2020-05-28 09:00:00+00:00,107.821,107.821,107.696,107.726,4286.0
2020-05-28 10:00:00+00:00,107.725,107.788,107.72,107.76,2523.0
2020-05-28 11:00:00+00:00,107.761,107.776,107.716,107.751,2431.0
2020-05-28 12:00:00+00:00,107.753,107.814,107.722,107.762,4334.0
2020-05-28 13:00:00+00:00,107.764,107.783,107.698,107.742,5512.0
2020-05-28 14:00:00+00:00,107.744,107.787,107.571,107.623,6667.0
2020-05-28 15:00:00+00:00,107.624,107.694,107.595,107.678,4483.0
2020-05-28 16:00:00+00:00,107.677,107.68,107.61,107.62,3369.0
2020-05-28 17:00:00+00:00,107.618,107.695,107.614,107.653,2581.0
2020-05-28 18:00:00+00:00,107.651,107.716,107.628,107.646,2137.0
2020-05-28 19:00:00+00:00,107.646,107.663,107.602,107.62,3841.0
2020-05-28 20:00:00+00:00,107.621,107.646,107.583,107.639,1156.0
2020-05-28 21:00:00+00:00,107.648,107.681,107.61,107.626,55.0
2020-05-28 22:00:00+00:00,107.622,107.714,107.622,107.682,515.0
2020-05-28 23:00:00+00:00,107.684,107.718,107.636,107.643,958.0
2020-05-29 00:00:00+00:00,107.644,107.672,107.43,107.484,4164.0
2020-05-29 01:00:00+00:00,107.486,107.516,107.407,107.42,2965.0
2020-05-29 02:00:00+00:00,107.421,107.444,107.385,107.402,2008.0
2020-05-29 03:00:00+00:00,107.4,107.414,107.377,107.394,1305.0
2020-05-29 04:00:00+00:00,107.393,107.393,107.099,107.142,2963.0
2020-05-29 05:00:00+00:00,107.14,107.23,107.084,107.112,3201.0
2020-05-29 06:00:00+00:00,107.114,107.238,107.101,107.146,3764.0
2020-05-29 07:00:00+00:00,107.147,107.23,107.09,107.204,5236.0
2020-05-29 08:00:00+00:00,107.206,107.316,107.16,107.23,4202.0
2020-05-29 09:00:00+00:00,107.232,107.254,107.194,107.2,3975.0
2020-05-29 10:00:00+00:00,107.2,107.228,107.126,107.213,3448.0
2020-05-29 11:00:00+00:00,107.214,107.252,107.135,107.148,3382.0
2020-05-29 12:00:00+00:00,107.147,107.213,107.086,107.172,4375.0
2020-05-29 13:00:00+00:00,107.17,107.602,107.17,107.542,7447.0
2020-05-29 14:00:00+00:00,107.544,107.758,107.463,107.651,9112.0
2020-05-29 15:00:00+00:00,107.652,107.816,107.652,107.767,8189.0
2020-05-29 16:00:00+00:00,107.766,107.851,107.76,107.806,3825.0
2020-05-29 17:00:00+00:00,107.807,107.89,107.794,107.852,2239.0
2020-05-29 18:00:00+00:00,107.85,107.89,107.748,107.804,4170.0
2020-05-29 19:00:00+00:00,107.805,107.843,107.758,107.838,3086.0
2020-05-29 20:00:00+00:00,107.84,107.894,107.757,107.821,1340.0
2020-05-31 23:00:00+00:00,107.74,107.744,107.646,107.712,1216.0
2020-06-01 00:00:00+00:00,107.713,107.856,107.668,107.769,3778.0
2020-06-01 01:00:00+00:00,107.768,107.779,107.638,107.686,4085.0
2020-06-01 02:00:00+00:00,107.685,107.725,107.649,107.68,2283.0
2020-06-01 03:00:00+00:00,107.678,107.692,107.618,107.636,1666.0
2020-06-01 04:00:00+00:00,107.638,107.659,107.52,107.531,1486.0
2020-06-01 05:00:00+00:00,107.532,107.574,107.522,107.549,1957.0
2020-06-01 06:00:00+00:00,107.55,107.648,107.486,107.626,2859.0
2020-06-01 07:00:00+00:00,107.627,107.628,107.508,107.528,3661.0
2020-06-01 08:00:00+00:00,107.526,107.54,107.38,107.408,5841.0
2020-06-01 09:00:00+00:00,107.406,107.622,107.405,107.596,4298.0
2020-06-01 10:00:00+00:00,107.594,107.745,107.594,107.72,3557.0
2020-06-01 11:00:00+00:00,107.722,107.763,107.703,107.731,2748.0
2020-06-01 12:00:00+00:00,107.732,107.745,107.651,107.71,3410.0
2020-06-01 13:00:00+00:00,107.708,107.758,107.66,107.66,3367.0
2020-06-01 14:00:00+00:00,107.662,107.712,107.547,107.558,5636.0
2020-06-01 15:00:00+00:00,107.56,107.64,107.531,107.57,3581.0
2020-06-01 16:00:00+00:00,107.571,107.619,107.564,107.58,2060.0
2020-06-01 17:00:00+00:00,107.58,107.63,107.575,107.61,1497.0
2020-06-01 18:00:00+00:00,107.608,107.648,107.598,107.606,1719.0
2020-06-01 19:00:00+00:00,107.607,107.607,107.566,107.58,1443.0
2020-06-01 20:00:00+00:00,107.578,107.601,107.573,107.592,1197.0
2020-06-01 21:00:00+00:00,107.577,107.682,107.569,107.667,266.0
2020-06-01 22:00:00+00:00,107.662,107.67,107.555,107.558,774.0
2020-06-01 23:00:00+00:00,107.556,107.576,107.514,107.56,1137.0
2020-06-02 00:00:00+00:00,107.562,107.627,107.519,107.57,2514.0
2020-06-02 01:00:00+00:00,107.571,107.668,107.57,107.667,2297.0
2020-06-02 02:00:00+00:00,107.666,107.7,107.635,107.691,1611.0
2020-06-02 03:00:00+00:00,107.692,107.738,107.692,107.725,1131.0
2020-06-02 04:00:00+00:00,107.726,107.742,107.684,107.7,1242.0
2020-06-02 05:00:00+00:00,107.701,107.756,107.692,107.696,1658.0
2020-06-02 06:00:00+00:00,107.694,107.782,107.687,107.782,2838.0
2020-06-02 07:00:00+00:00,107.782,107.836,107.746,107.784,3741.0
2020-06-02 08:00:00+00:00,107.786,107.798,107.698,107.77,4604.0
2020-06-02 09:00:00+00:00,107.77,107.786,107.68,107.714,4340.0
2020-06-02 10:00:00+00:00,107.713,107.79,107.713,107.768,3338.0
2020-06-02 11:00:00+00:00,107.766,107.937,107.766,107.906,3243.0
2020-06-02 12:00:00+00:00,107.907,108.47,107.897,108.306,9930.0
2020-06-02 13:00:00+00:00,108.308,108.472,108.304,108.336,6201.0
2020-06-02 14:00:00+00:00,108.335,108.664,108.28,108.573,8526.0
2020-06-02 15:00:00+00:00,108.574,108.612,108.451,108.594,5710.0
2020-06-02 16:00:00+00:00,108.596,108.698,108.586,108.692,4161.0
2020-06-02 17:00:00+00:00,108.692,108.766,108.66,108.766,2953.0
2020-06-02 18:00:00+00:00,108.764,108.773,108.688,108.71,2374.0
2020-06-02 19:00:00+00:00,108.711,108.744,108.643,108.71,2038.0
2020-06-02 20:00:00+00:00,108.708,108.722,108.658,108.68,967.0
2020-06-02 21:00:00+00:00,108.685,108.686,108.626,108.64,217.0
2020-06-02 22:00:00+00:00,108.642,108.678,108.58,108.617,613.0
2020-06-02 23:00:00+00:00,108.616,108.838,108.616,108.831,1908.0
2020-06-03 00:00:00+00:00,108.832,108.852,108.676,108.7,4442.0
2020-06-03 01:00:00+00:00,108.7,108.7,108.424,108.466,4894.0
2020-06-03 02:00:00+00:00,108.467,108.543,108.427,108.542,3393.0
2020-06-03 03:00:00+00:00,108.543,108.661,108.538,108.583,2136.0
2020-06-03 04:00:00+00:00,108.582,108.601,108.508,108.516,1912.0
2020-06-03 05:00:00+00:00,108.514,108.591,108.472,108.587,1641.0
2020-06-03 06:00:00+00:00,108.588,108.74,108.569,108.683,3352.0
2020-06-03 07:00:00+00:00,108.684,108.786,108.602,108.742,5288.0
2020-06-03 08:00:00+00:00,108.741,108.796,108.7,108.793,4541.0
2020-06-03 09:00:00+00:00,108.794,108.802,108.707,108.767,3563.0
2020-06-03 10:00:00+00:00,108.766,108.822,108.71,108.712,4370.0
2020-06-03 11:00:00+00:00,108.71,108.742,108.482,108.588,5342.0
2020-06-03 12:00:00+00:00,108.59,108.666,108.499,108.652,5527.0
2020-06-03 13:00:00+00:00,108.654,108.742,108.618,108.682,6031.0
2020-06-03 14:00:00+00:00,108.684,108.872,108.668,108.798,8420.0
2020-06-03 15:00:00+00:00,108.798,108.984,108.797,108.884,5080.0
2020-06-03 16:00:00+00:00,108.882,108.942,108.86,108.906,2926.0
2020-06-03 17:00:00+00:00,108.908,108.93,108.86,108.891,2148.0
2020-06-03 18:00:00+00:00,108.892,108.962,108.89,108.935,2064.0
2020-06-03 19:00:00+00:00,108.936,108.952,108.899,108.909,2308.0
2020-06-03 20:00:00+00:00,108.908,108.95,108.888,108.904,1083.0
2020-06-03 21:00:00+00:00,108.9,108.924,108.886,108.91,100.0
2020-06-03 22:00:00+00:00,108.906,108.996,108.902,108.982,358.0
2020-06-03 23:00:00+00:00,108.981,109.041,108.962,109.002,1220.0
2020-06-04 00:00:00+00:00,109.004,109.004,108.804,108.902,4103.0
2020-06-04 01:00:00+00:00,108.903,108.97,108.872,108.922,3183.0
2020-06-04 02:00:00+00:00,108.921,108.936,108.835,108.839,2584.0
2020-06-04 03:00:00+00:00,108.838,108.924,108.838,108.914,1440.0
2020-06-04 04:00:00+00:00,108.916,109.054,108.914,109.024,2558.0
2020-06-04 05:00:00+00:00,109.025,109.104,109.022,109.043,2278.0
2020-06-04 06:00:00+00:00,109.044,109.15,109.036,109.044,3590.0
2020-06-04 07:00:00+00:00,109.046,109.103,109.006,109.07,4302.0
2020-06-04 08:00:00+00:00,109.071,109.164,109.057,109.06,3860.0
2020-06-04 09:00:00+00:00,109.059,109.076,108.918,108.953,3649.0
2020-06-04 10:00:00+00:00,108.954,108.97,108.869,108.926,3013.0
2020-06-04 11:00:00+00:00,108.928,108.95,108.832,108.895,5513.0
2020-06-04 12:00:00+00:00,108.894,108.93,108.618,108.722,9009.0
2020-06-04 13:00:00+00:00,108.721,108.862,108.67,108.698,7792.0
2020-06-04 14:00:00+00:00,108.698,109.034,108.682,109.002,9394.0
2020-06-04 15:00:00+00:00,109.004,109.091,108.936,109.0,6133.0
2020-06-04 16:00:00+00:00,109.002,109.01,108.863,108.966,3900.0
2020-06-04 17:00:00+00:00,108.968,109.076,108.914,109.065,2926.0
2020-06-04 18:00:00+00:00,109.066,109.14,109.058,109.136,3845.0
2020-06-04 19:00:00+00:00,109.138,109.181,109.056,109.176,3189.0
2020-06-04 20:00:00+00:00,109.174,109.198,109.15,109.157,1268.0
2020-06-04 21:00:00+00:00,109.146,109.156,109.09,109.115,453.0
2020-06-04 22:00:00+00:00,109.118,109.198,109.112,109.152,526.0
2020-06-04 23:00:00+00:00,109.154,109.209,109.119,109.146,1284.0
2020-06-05 00:00:00+00:00,109.145,109.237,109.044,109.056,3129.0
2020-06-05 01:00:00+00:00,109.054,109.128,109.041,109.108,2190.0
2020-06-05 02:00:00+00:00,109.11,109.146,109.064,109.117,1899.0
2020-06-05 03:00:00+00:00,109.116,109.226,109.116,109.212,2045.0
2020-06-05 04:00:00+00:00,109.21,109.226,109.091,109.151,2131.0
2020-06-05 05:00:00+00:00,109.15,109.318,109.119,109.28,2271.0
2020-06-05 06:00:00+00:00,109.282,109.38,109.234,109.338,4013.0
2020-06-05 07:00:00+00:00,109.336,109.428,109.288,109.372,4765.0
2020-06-05 08:00:00+00:00,109.373,109.415,109.169,109.244,4271.0
2020-06-05 09:00:00+00:00,109.246,109.313,109.229,109.266,3628.0
2020-06-05 10:00:00+00:00,109.264,109.296,109.218,109.256,3476.0
2020-06-05 11:00:00+00:00,109.254,109.292,109.228,109.232,3188.0
2020-06-05 12:00:00+00:00,109.23,109.676,109.166,109.583,10464.0
2020-06-05 13:00:00+00:00,109.582,109.701,109.564,109.692,8416.0
2020-06-05 14:00:00+00:00,109.694,109.85,109.691,109.744,6692.0
2020-06-05 15:00:00+00:00,109.742,109.773,109.64,109.685,4968.0
2020-06-05 16:00:00+00:00,109.686,109.762,109.668,109.755,2767.0
2020-06-05 17:00:00+00:00,109.754,109.758,109.668,109.684,2190.0
2020-06-05 18:00:00+00:00,109.685,109.686,109.604,109.61,2451.0
2020-06-05 19:00:00+00:00,109.608,109.657,109.578,109.644,1592.0
2020-06-05 20:00:00+00:00,109.646,109.675,109.578,109.59,725.0
2020-06-07 21:00:00+00:00,109.585,109.625,109.576,109.612,255.0
2020-06-07 22:00:00+00:00,109.616,109.694,109.578,109.586,778.0
2020-06-07 23:00:00+00:00,109.588,109.676,109.562,109.622,1529.0
2020-06-08 00:00:00+00:00,109.624,109.626,109.421,109.464,4618.0
2020-06-08 01:00:00+00:00,109.464,109.526,109.38,109.454,3155.0
2020-06-08 02:00:00+00:00,109.456,109.551,109.438,109.548,1691.0
2020-06-08 03:00:00+00:00,109.546,109.546,109.46,109.516,1528.0
2020-06-08 04:00:00+00:00,109.516,109.52,109.404,109.452,1436.0
2020-06-08 05:00:00+00:00,109.452,109.526,109.41,109.523,1577.0
2020-06-08 06:00:00+00:00,109.525,109.566,109.452,109.459,3236.0
2020-06-08 07:00:00+00:00,109.458,109.586,109.438,109.49,3953.0
2020-06-08 08:00:00+00:00,109.49,109.542,109.468,109.494,3248.0
2020-06-08 09:00:00+00:00,109.492,109.514,109.412,109.424,3312.0
2020-06-08 10:00:00+00:00,109.425,109.448,109.27,109.382,4433.0
2020-06-08 11:00:00+00:00,109.381,109.462,109.338,109.418,3400.0
2020-06-08 12:00:00+00:00,109.42,109.421,109.199,109.234,2965.0
2020-06-08 13:00:00+00:00,109.236,109.244,108.894,108.932,5527.0
2020-06-08 14:00:00+00:00,108.934,108.95,108.467,108.572,7818.0
2020-06-08 15:00:00+00:00,108.574,108.661,108.414,108.47,4980.0
2020-06-08 16:00:00+00:00,108.468,108.47,108.267,108.27,4098.0
2020-06-08 17:00:00+00:00,108.272,108.412,108.236,108.344,3090.0
2020-06-08 18:00:00+00:00,108.346,108.348,108.257,108.33,1871.0
2020-06-08 19:00:00+00:00,108.332,108.404,108.319,108.392,1294.0
2020-06-08 20:00:00+00:00,108.391,108.448,108.342,108.43,925.0
2020-06-08 21:00:00+00:00,108.44,108.458,108.351,108.42,1544.0
2020-06-08 22:00:00+00:00,108.416,108.546,108.369,108.532,726.0
2020-06-08 23:00:00+00:00,108.53,108.53,108.387,108.422,1309.0
2020-06-09 00:00:00+00:00,108.42,108.42,107.99,108.038,4878.0
2020-06-09 01:00:00+00:00,108.036,108.18,107.914,108.164,4142.0
2020-06-09 02:00:00+00:00,108.162,108.211,108.121,108.174,1979.0
2020-06-09 03:00:00+00:00,108.173,108.175,108.076,108.102,1920.0
2020-06-09 04:00:00+00:00,108.101,108.102,107.944,107.968,2232.0
2020-06-09 05:00:00+00:00,107.966,108.078,107.917,108.046,2353.0
2020-06-09 06:00:00+00:00,108.044,108.074,107.85,108.008,4335.0
2020-06-09 07:00:00+00:00,108.008,108.126,107.791,107.922,6923.0
2020-06-09 08:00:00+00:00,107.92,108.016,107.881,107.89,6310.0
2020-06-09 09:00:00+00:00,107.89,107.932,107.814,107.894,4602.0
2020-06-09 10:00:00+00:00,107.892,108.072,107.844,108.06,4171.0
2020-06-09 11:00:00+00:00,108.059,108.248,108.028,108.136,4179.0
2020-06-09 12:00:00+00:00,108.135,108.196,107.893,107.916,5347.0
2020-06-09 13:00:00+00:00,107.917,108.002,107.67,107.706,6795.0
2020-06-09 14:00:00+00:00,107.705,107.862,107.665,107.72,7162.0
2020-06-09 15:00:00+00:00,107.718,107.797,107.649,107.661,5044.0
2020-06-09 16:00:00+00:00,107.66,107.755,107.622,107.718,2848.0
2020-06-09 17:00:00+00:00,107.72,107.808,107.7,107.7,2467.0
2020-06-09 18:00:00+00:00,107.702,107.746,107.666,107.746,2194.0
2020-06-09 19:00:00+00:00,107.744,107.778,107.724,107.766,1514.0
2020-06-09 20:00:00+00:00,107.765,107.79,107.729,107.755,707.0
2020-06-09 21:00:00+00:00,107.75,107.762,107.713,107.728,181.0
2020-06-09 22:00:00+00:00,107.724,107.822,107.724,107.82,471.0
2020-06-09 23:00:00+00:00,107.822,107.859,107.734,107.799,1615.0
2020-06-10 00:00:00+00:00,107.798,107.874,107.745,107.781,3540.0
2020-06-10 01:00:00+00:00,107.782,107.792,107.678,107.778,1960.0
2020-06-10 02:00:00+00:00,107.777,107.788,107.661,107.67,1581.0
2020-06-10 03:00:00+00:00,107.671,107.7,107.616,107.688,1743.0
2020-06-10 04:00:00+00:00,107.686,107.686,107.526,107.55,2446.0
2020-06-10 05:00:00+00:00,107.551,107.568,107.389,107.472,2926.0
2020-06-10 06:00:00+00:00,107.474,107.505,107.338,107.364,3899.0
2020-06-10 07:00:00+00:00,107.363,107.454,107.288,107.349,5314.0
2020-06-10 08:00:00+00:00,107.35,107.37,107.282,107.316,4327.0
2020-06-10 09:00:00+00:00,107.315,107.386,107.275,107.366,3547.0
2020-06-10 10:00:00+00:00,107.368,107.408,107.322,107.362,3345.0
2020-06-10 11:00:00+00:00,107.363,107.364,107.261,107.362,3664.0
2020-06-10 12:00:00+00:00,107.36,107.452,107.313,107.34,4183.0
2020-06-10 13:00:00+00:00,107.341,107.364,107.25,107.269,5603.0
2020-06-10 14:00:00+00:00,107.27,107.368,107.163,107.264,7795.0
2020-06-10 15:00:00+00:00,107.263,107.292,107.18,107.248,5377.0
2020-06-10 16:00:00+00:00,107.25,107.303,107.197,107.226,2792.0
2020-06-10 17:00:00+00:00,107.225,107.274,107.217,107.248,2400.0
2020-06-10 18:00:00+00:00,107.252,107.47,106.987,107.14,11351.0
2020-06-10 19:00:00+00:00,107.138,107.334,107.05,107.127,6661.0
2020-06-10 20:00:00+00:00,107.128,107.188,107.117,107.122,1324.0
2020-06-10 21:00:00+00:00,107.116,107.155,107.104,107.114,110.0
2020-06-10 22:00:00+00:00,107.112,107.128,106.924,106.932,1131.0
2020-06-10 23:00:00+00:00,106.934,107.042,106.896,107.002,2036.0
2020-06-11 00:00:00+00:00,107.004,107.098,106.938,106.999,3989.0
2020-06-11 01:00:00+00:00,106.998,107.045,106.913,106.929,2666.0
2020-06-11 02:00:00+00:00,106.928,107.012,106.924,106.94,2147.0
2020-06-11 03:00:00+00:00,106.939,106.998,106.898,106.982,2850.0
